date,PREC_DAILY,WTEQ_DAILY
1980-10-01,0.0,0.0
1980-10-02,0.0,0.0
1980-10-03,0.0,0.0
1980-10-04,0.0,0.0
1980-10-05,0.0,0.0
1980-10-06,0.0,0.0
1980-10-07,0.0,0.0
1980-10-08,0.0,0.0
1980-10-09,0.0,0.0
1980-10-10,0.0,0.0
1980-10-11,0.2,0.0
1980-10-12,0.4,0.0
1980-10-13,0.6,0.0
1980-10-14,1.0,0.9
1980-10-15,1.3,1.0
1980-10-16,1.5,1.3
1980-10-17,1.7,1.5
1980-10-18,1.8,1.5
1980-10-19,1.8,1.5
1980-10-20,1.8,1.5
1980-10-21,2.0,1.5
1980-10-22,2.2,1.5
1980-10-23,2.3,1.5
1980-10-24,2.3,1.3
1980-10-25,2.3,1.3
1980-10-26,2.3,1.3
1980-10-27,2.5,1.5
1980-10-28,2.5,1.5
1980-10-29,2.6,1.6
1980-10-30,2.6,1.6
1980-10-31,2.7,1.5
1980-11-01,2.7,1.5
1980-11-02,2.7,1.3
1980-11-03,2.7,1.3
1980-11-04,2.7,1.0
1980-11-05,2.7,0.9
1980-11-06,2.7,0.7
1980-11-07,2.8,0.2
1980-11-08,2.8,0.0
1980-11-09,2.8,0.0
1980-11-10,2.9,0.0
1980-11-11,2.9,0.0
1980-11-12,3.0,0.1
1980-11-13,3.3,0.3
1980-11-14,3.4,0.4
1980-11-15,3.5,0.5
1980-11-16,3.6,0.6
1980-11-17,3.7,0.7
1980-11-18,3.7,0.7
1980-11-19,3.7,0.7
1980-11-20,3.7,0.7
1980-11-21,3.7,0.7
1980-11-22,3.8,0.8
1980-11-23,3.8,0.8
1980-11-24,3.9,0.9
1980-11-25,3.9,0.9
1980-11-26,3.9,0.9
1980-11-27,3.9,0.9
1980-11-28,3.9,0.9
1980-11-29,3.9,0.9
1980-11-30,4.0,1.0
1980-12-01,4.0,1.0
1980-12-02,4.0,1.0
1980-12-03,4.0,1.0
1980-12-04,4.5,1.5
1980-12-05,4.6,1.6
1980-12-06,4.9,1.9
1980-12-07,5.2,2.1
1980-12-08,5.4,2.2
1980-12-09,5.4,2.2
1980-12-10,5.4,2.2
1980-12-11,5.5,2.3
1980-12-12,5.6,2.3
