date,PREC_DAILY,WTEQ_DAILY
1980-10-01,0.0,0.0
1980-10-02,0.0,0.0
1980-10-03,0.0,0.0
1980-10-04,0.0,0.0
1980-10-05,0.0,0.0
1980-10-06,0.0,0.0
1980-10-07,0.0,0.0
1980-10-08,0.0,0.0
1980-10-09,0.0,0.0
1980-10-10,0.0,0.0
1980-10-11,0.0,0.0
1980-10-12,0.0,0.0
1980-10-13,0.0,0.0
1980-10-14,0.0,0.0
1980-10-15,0.6,0.3
1980-10-16,0.6,0.3
1980-10-17,0.7,0.3
1980-10-18,0.9,0.3
1980-10-19,0.9,0.3
1980-10-20,0.9,0.3
1980-10-21,0.9,0.3
1980-10-22,0.9,0.3
1980-10-23,0.9,0.3
1980-10-24,0.9,0.3
1980-10-25,0.9,0.3
1980-10-26,0.9,0.3
1980-10-27,1.5,0.7
1980-10-28,1.5,0.7
1980-10-29,1.5,0.7
1980-10-30,1.5,0.7
1980-10-31,1.5,0.7
1980-11-01,1.7,0.7
1980-11-02,1.7,0.7
1980-11-03,1.7,0.7
1980-11-04,1.7,0.7
1980-11-05,1.7,0.7
1980-11-06,1.7,0.7
1980-11-07,1.7,0.7
1980-11-08,1.7,0.7
1980-11-09,1.8,0.7
1980-11-10,1.8,0.8
1980-11-11,1.8,0.8
1980-11-12,1.8,0.8
1980-11-13,1.8,1.0
1980-11-14,1.8,1.0
1980-11-15,2.0,1.0
1980-11-16,2.0,1.0
1980-11-17,2.0,1.0
1980-11-18,2.0,1.0
1980-11-19,2.0,1.0
1980-11-20,2.1,1.0
1980-11-21,2.1,1.0
1980-11-22,2.1,1.0
1980-11-23,2.1,1.0
1980-11-24,2.4,1.0
1980-11-25,2.4,1.2
1980-11-26,2.4,1.2
1980-11-27,2.4,1.2
1980-11-28,2.4,1.2
1980-11-29,2.4,1.2
1980-11-30,2.4,1.2
1980-12-01,2.4,1.2
1980-12-02,2.4,1.3
1980-12-03,2.7,1.5
1980-12-04,2.7,1.6
1980-12-05,2.7,1.6
1980-12-06,2.7,1.6
1980-12-07,2.7,1.6
1980-12-08,2.7,1.6
1980-12-09,2.7,1.6
1980-12-10,2.7,1.6
1980-12-11,2.7,1.6
1980-12-12,2.7,1.6
