stationId,durCode,SENSOR_NUM,sensorType,date,obsDate,value,dataFlag,units
BLD,D,2,RAIN,2021-11-24 00:00,2021-11-24 00:00,13.55, ,INCHES
BLD,D,2,RAIN,2021-11-25 00:00,2021-11-25 00:00,13.55, ,INCHES
BLD,D,2,RAIN,2021-11-26 00:00,2021-11-26 00:00,13.55, ,INCHES
BLD,D,2,RAIN,2021-11-27 00:00,2021-11-27 00:00,13.55, ,INCHES
BLD,D,2,RAIN,2021-11-28 00:00,2021-11-28 00:00,13.55, ,INCHES
BLD,D,2,RAIN,2021-11-29 00:00,2021-11-29 00:00,13.55, ,INCHES
BLD,D,2,RAIN,2021-11-30 00:00,2021-11-30 00:00,13.55, ,INCHES
BLD,D,2,RAIN,2021-12-1 00:00,2021-12-1 00:00,13.55, ,INCHES
BLD,D,2,RAIN,2021-12-2 00:00,2021-12-2 00:00,13.55, ,INCHES
BLD,D,2,RAIN,2021-12-3 00:00,2021-12-3 00:00,13.55, ,INCHES
BLD,D,2,RAIN,2021-12-4 00:00,2021-12-4 00:00,13.55, ,INCHES
BLD,D,2,RAIN,2021-12-5 00:00,2021-12-5 00:00,13.55, ,INCHES
BLD,D,2,RAIN,2021-12-6 00:00,2021-12-6 00:00,13.76, ,INCHES
BLD,D,2,RAIN,2021-12-7 00:00,2021-12-7 00:00,13.83, ,INCHES
BLD,D,2,RAIN,2021-12-8 00:00,2021-12-8 00:00,13.86, ,INCHES
BLD,D,2,RAIN,2021-12-9 00:00,2021-12-9 00:00,14.58, ,INCHES
BLD,D,2,RAIN,2021-12-10 00:00,2021-12-10 00:00,14.58, ,INCHES
BLD,D,2,RAIN,2021-12-11 00:00,2021-12-11 00:00,14.58, ,INCHES
BLD,D,2,RAIN,2021-12-12 00:00,2021-12-12 00:00,15.19, ,INCHES
BLD,D,2,RAIN,2021-12-13 00:00,2021-12-13 00:00,18.21, ,INCHES
BLD,D,2,RAIN,2021-12-14 00:00,2021-12-14 00:00,19.66, ,INCHES
BLD,D,2,RAIN,2021-12-15 00:00,2021-12-15 00:00,20.23, ,INCHES
BLD,D,2,RAIN,2021-12-16 00:00,2021-12-16 00:00,21.08, ,INCHES
BLD,D,2,RAIN,2021-12-17 00:00,2021-12-17 00:00,21.98, ,INCHES
BLD,D,2,RAIN,2021-12-18 00:00,2021-12-18 00:00,21.98, ,INCHES
BLD,D,2,RAIN,2021-12-19 00:00,2021-12-19 00:00,21.98, ,INCHES
BLD,D,2,RAIN,2021-12-20 00:00,2021-12-20 00:00,21.98, ,INCHES
BLD,D,2,RAIN,2021-12-21 00:00,2021-12-21 00:00,21.98, ,INCHES
BLD,D,2,RAIN,2021-12-22 00:00,2021-12-22 00:00,23.44, ,INCHES
BLD,D,2,RAIN,2021-12-23 00:00,2021-12-23 00:00,26.17, ,INCHES
BLD,D,2,RAIN,2021-12-24 00:00,2021-12-24 00:00,27.87, ,INCHES
BLD,D,2,RAIN,2021-12-25 00:00,2021-12-25 00:00,28.98, ,INCHES
BLD,D,2,RAIN,2021-12-26 00:00,2021-12-26 00:00,29.02, ,INCHES
BLD,D,2,RAIN,2021-12-27 00:00,2021-12-27 00:00,29.06, ,INCHES
BLD,D,2,RAIN,2021-12-28 00:00,2021-12-28 00:00,29.09, ,INCHES
BLD,D,2,RAIN,2021-12-29 00:00,2021-12-29 00:00,29.1, ,INCHES
BLD,D,2,RAIN,2021-12-30 00:00,2021-12-30 00:00,29.14, ,INCHES
BLD,D,2,RAIN,2021-12-31 00:00,2021-12-31 00:00,29.23, ,INCHES
BLD,D,2,RAIN,2022-1-1 00:00,2022-1-1 00:00,29.28, ,INCHES
BLD,D,2,RAIN,2022-1-2 00:00,2022-1-2 00:00,29.33, ,INCHES
BLD,D,2,RAIN,2022-1-3 00:00,2022-1-3 00:00,29.37, ,INCHES
BLD,D,2,RAIN,2022-1-4 00:00,2022-1-4 00:00,31.1, ,INCHES
BLD,D,2,RAIN,2022-1-5 00:00,2022-1-5 00:00,31.46, ,INCHES
BLD,D,2,RAIN,2022-1-6 00:00,2022-1-6 00:00,31.46, ,INCHES
BLD,D,2,RAIN,2022-1-7 00:00,2022-1-7 00:00,31.69, ,INCHES
BLD,D,2,RAIN,2022-1-8 00:00,2022-1-8 00:00,31.77, ,INCHES
BLD,D,2,RAIN,2022-1-9 00:00,2022-1-9 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-10 00:00,2022-1-10 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-11 00:00,2022-1-11 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-12 00:00,2022-1-12 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-13 00:00,2022-1-13 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-14 00:00,2022-1-14 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-15 00:00,2022-1-15 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-16 00:00,2022-1-16 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-17 00:00,2022-1-17 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-18 00:00,2022-1-18 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-19 00:00,2022-1-19 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-20 00:00,2022-1-20 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-21 00:00,2022-1-21 00:00,31.81, ,INCHES
BLD,D,2,RAIN,2022-1-22 00:00,2022-1-22 00:00,31.82, ,INCHES
BLD,D,2,RAIN,2022-1-23 00:00,2022-1-23 00:00,31.82, ,INCHES
BLD,D,2,RAIN,2022-1-24 00:00,2022-1-24 00:00,31.82, ,INCHES
BLD,D,2,RAIN,2022-1-25 00:00,2022-1-25 00:00,31.82, ,INCHES
BLD,D,2,RAIN,2022-1-26 00:00,2022-1-26 00:00,31.82, ,INCHES
BLD,D,2,RAIN,2022-1-27 00:00,2022-1-27 00:00,31.82, ,INCHES
BLD,D,2,RAIN,2022-1-28 00:00,2022-1-28 00:00,31.82, ,INCHES
BLD,D,2,RAIN,2022-1-29 00:00,2022-1-29 00:00,31.82, ,INCHES
BLD,D,2,RAIN,2022-1-30 00:00,2022-1-30 00:00,31.82, ,INCHES
BLD,D,2,RAIN,2022-1-31 00:00,2022-1-31 00:00,31.82, ,INCHES
BLD,D,2,RAIN,2022-2-1 00:00,2022-2-1 00:00,31.87, ,INCHES
BLD,D,2,RAIN,2022-2-2 00:00,2022-2-2 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-3 00:00,2022-2-3 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-4 00:00,2022-2-4 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-5 00:00,2022-2-5 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-6 00:00,2022-2-6 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-7 00:00,2022-2-7 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-8 00:00,2022-2-8 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-9 00:00,2022-2-9 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-10 00:00,2022-2-10 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-11 00:00,2022-2-11 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-12 00:00,2022-2-12 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-13 00:00,2022-2-13 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-14 00:00,2022-2-14 00:00,31.92, ,INCHES
BLD,D,2,RAIN,2022-2-15 00:00,2022-2-15 00:00,31.93, ,INCHES
BLD,D,2,RAIN,2022-2-16 00:00,2022-2-16 00:00,31.96, ,INCHES
BLD,D,2,RAIN,2022-2-17 00:00,2022-2-17 00:00,31.96, ,INCHES
BLD,D,2,RAIN,2022-2-18 00:00,2022-2-18 00:00,31.96, ,INCHES
BLD,D,2,RAIN,2022-2-19 00:00,2022-2-19 00:00,31.96, ,INCHES
BLD,D,2,RAIN,2022-2-20 00:00,2022-2-20 00:00,31.96, ,INCHES
BLD,D,2,RAIN,2022-2-21 00:00,2022-2-21 00:00,31.97, ,INCHES
BLD,D,2,RAIN,2022-2-22 00:00,2022-2-22 00:00,32.17, ,INCHES
BLD,D,2,RAIN,2022-2-23 00:00,2022-2-23 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-2-24 00:00,2022-2-24 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-2-25 00:00,2022-2-25 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-2-26 00:00,2022-2-26 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-2-27 00:00,2022-2-27 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-2-28 00:00,2022-2-28 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-1 00:00,2022-3-1 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-2 00:00,2022-3-2 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-3 00:00,2022-3-3 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-4 00:00,2022-3-4 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-5 00:00,2022-3-5 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-6 00:00,2022-3-6 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-7 00:00,2022-3-7 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-8 00:00,2022-3-8 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-9 00:00,2022-3-9 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-10 00:00,2022-3-10 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-11 00:00,2022-3-11 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-12 00:00,2022-3-12 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-13 00:00,2022-3-13 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-14 00:00,2022-3-14 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-15 00:00,2022-3-15 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-16 00:00,2022-3-16 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-17 00:00,2022-3-17 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-18 00:00,2022-3-18 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-19 00:00,2022-3-19 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-20 00:00,2022-3-20 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-21 00:00,2022-3-21 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-22 00:00,2022-3-22 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-23 00:00,2022-3-23 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-24 00:00,2022-3-24 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-25 00:00,2022-3-25 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-26 00:00,2022-3-26 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-27 00:00,2022-3-27 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-28 00:00,2022-3-28 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-29 00:00,2022-3-29 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-30 00:00,2022-3-30 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-3-31 00:00,2022-3-31 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-1 00:00,2022-4-1 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-2 00:00,2022-4-2 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-3 00:00,2022-4-3 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-4 00:00,2022-4-4 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-5 00:00,2022-4-5 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-6 00:00,2022-4-6 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-7 00:00,2022-4-7 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-8 00:00,2022-4-8 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-9 00:00,2022-4-9 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-10 00:00,2022-4-10 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-11 00:00,2022-4-11 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-12 00:00,2022-4-12 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-13 00:00,2022-4-13 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-14 00:00,2022-4-14 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-15 00:00,2022-4-15 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-16 00:00,2022-4-16 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-17 00:00,2022-4-17 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-18 00:00,2022-4-18 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-19 00:00,2022-4-19 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-20 00:00,2022-4-20 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-21 00:00,2022-4-21 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-22 00:00,2022-4-22 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-23 00:00,2022-4-23 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-24 00:00,2022-4-24 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-25 00:00,2022-4-25 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-26 00:00,2022-4-26 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-27 00:00,2022-4-27 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-28 00:00,2022-4-28 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-29 00:00,2022-4-29 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-4-30 00:00,2022-4-30 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-1 00:00,2022-5-1 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-2 00:00,2022-5-2 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-3 00:00,2022-5-3 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-4 00:00,2022-5-4 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-5 00:00,2022-5-5 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-6 00:00,2022-5-6 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-7 00:00,2022-5-7 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-8 00:00,2022-5-8 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-9 00:00,2022-5-9 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-10 00:00,2022-5-10 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-11 00:00,2022-5-11 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-12 00:00,2022-5-12 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-13 00:00,2022-5-13 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-14 00:00,2022-5-14 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-15 00:00,2022-5-15 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-16 00:00,2022-5-16 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-17 00:00,2022-5-17 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-18 00:00,2022-5-18 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-19 00:00,2022-5-19 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-20 00:00,2022-5-20 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-21 00:00,2022-5-21 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-22 00:00,2022-5-22 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-23 00:00,2022-5-23 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-24 00:00,2022-5-24 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-25 00:00,2022-5-25 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-26 00:00,2022-5-26 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-27 00:00,2022-5-27 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-28 00:00,2022-5-28 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-29 00:00,2022-5-29 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-30 00:00,2022-5-30 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-5-31 00:00,2022-5-31 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-1 00:00,2022-6-1 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-2 00:00,2022-6-2 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-3 00:00,2022-6-3 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-4 00:00,2022-6-4 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-5 00:00,2022-6-5 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-6 00:00,2022-6-6 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-7 00:00,2022-6-7 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-8 00:00,2022-6-8 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-9 00:00,2022-6-9 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-10 00:00,2022-6-10 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-11 00:00,2022-6-11 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-12 00:00,2022-6-12 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-13 00:00,2022-6-13 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-14 00:00,2022-6-14 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-15 00:00,2022-6-15 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-16 00:00,2022-6-16 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-17 00:00,2022-6-17 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-18 00:00,2022-6-18 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-19 00:00,2022-6-19 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-20 00:00,2022-6-20 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-21 00:00,2022-6-21 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-22 00:00,2022-6-22 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-23 00:00,2022-6-23 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-24 00:00,2022-6-24 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-25 00:00,2022-6-25 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-26 00:00,2022-6-26 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-27 00:00,2022-6-27 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-28 00:00,2022-6-28 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-29 00:00,2022-6-29 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-6-30 00:00,2022-6-30 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-1 00:00,2022-7-1 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-2 00:00,2022-7-2 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-3 00:00,2022-7-3 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-4 00:00,2022-7-4 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-5 00:00,2022-7-5 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-6 00:00,2022-7-6 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-7 00:00,2022-7-7 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-8 00:00,2022-7-8 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-9 00:00,2022-7-9 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-10 00:00,2022-7-10 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-11 00:00,2022-7-11 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-12 00:00,2022-7-12 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-13 00:00,2022-7-13 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-14 00:00,2022-7-14 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-15 00:00,2022-7-15 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-16 00:00,2022-7-16 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-17 00:00,2022-7-17 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-18 00:00,2022-7-18 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-19 00:00,2022-7-19 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-20 00:00,2022-7-20 00:00,34.69, ,INCHES
BLD,D,2,RAIN,2022-7-21 00:00,2022-7-21 00:00,34.69, ,INCHES
BLD,D,3,SNOW WC,2021-10-1 00:00,2021-10-1 00:00,0.36, ,INCHES
BLD,D,3,SNOW WC,2021-10-2 00:00,2021-10-2 00:00,0.36, ,INCHES
BLD,D,3,SNOW WC,2021-10-3 00:00,2021-10-3 00:00,0.36, ,INCHES
BLD,D,3,SNOW WC,2021-10-4 00:00,2021-10-4 00:00,0.36, ,INCHES
BLD,D,3,SNOW WC,2021-10-5 00:00,2021-10-5 00:00,0.36, ,INCHES
BLD,D,3,SNOW WC,2021-10-6 00:00,2021-10-6 00:00,0.36, ,INCHES
BLD,D,3,SNOW WC,2021-10-7 00:00,2021-10-7 00:00,0.36, ,INCHES
BLD,D,3,SNOW WC,2021-10-8 00:00,2021-10-8 00:00,0.36, ,INCHES
